20000, 2, 5965400
20000, 4, 7960400
20000, 6, 8428600
20000, 8, 8260800
20000, 10, 7898000
20000, 12, 7767500
20000, 14, 10584000
20000, 16, 20418200
20000, 18, 9821500
20000, 20, 6262400
20000, 22, 5743000
20000, 24, 7284000
20000, 26, 4719700
20000, 28, 6448900
20000, 30, 5499000
20000, 32, 6369800
20000, 34, 5827500
20000, 36, 4992700
20000, 38, 5109200
20000, 40, 5736600
20000, 42, 3503300
20000, 44, 3748500
20000, 46, 5036500
20000, 48, 4993600
20000, 50, 5621900
20000, 52, 9655400
20000, 54, 5169900
20000, 56, 11044600
20000, 58, 4973300
20000, 60, 8706600
20000, 62, 4656200
20000, 64, 4392100
20000, 66, 10320500
20000, 68, 16291700
20000, 70, 10306700
20000, 72, 14435000
20000, 74, 13526500
20000, 76, 16183200
20000, 78, 9617200
20000, 80, 14087400
20000, 82, 14964600
20000, 84, 14280300
20000, 86, 13345700
20000, 88, 16839200
20000, 90, 16059600
20000, 92, 16525600
20000, 94, 12815600
20000, 96, 13038500
20000, 98, 10847600
20000, 100, 19334400
20000, 102, 11622600
20000, 104, 12793000
20000, 106, 12715700
20000, 108, 13889700
20000, 110, 9891000
20000, 112, 13796400
20000, 114, 12647300
20000, 116, 13337600
20000, 118, 14540600
20000, 120, 13918900
20000, 122, 12702500
20000, 124, 10683600
20000, 126, 17948700
20000, 128, 10753900
20000, 130, 18534300
20000, 132, 13596300
20000, 134, 16827000
20000, 136, 15439200
20000, 138, 13270600
20000, 140, 11330800
20000, 142, 13807000
20000, 144, 11771700
20000, 146, 9180300
20000, 148, 10435100
20000, 150, 15240600
20000, 152, 14370800
20000, 154, 11732200
20000, 156, 7962600
20000, 158, 13612900
20000, 160, 7188400
20000, 162, 4128100
20000, 164, 3286000
20000, 166, 2879700
20000, 168, 4376600
20000, 170, 2928700
20000, 172, 3437200
20000, 174, 3088200
20000, 176, 2893200
20000, 178, 4444400
20000, 180, 3008700
20000, 182, 2932600
20000, 184, 3766500
20000, 186, 5101400
20000, 188, 6247200
20000, 190, 5020800
20000, 192, 5254800
20000, 194, 7201900
20000, 196, 4970200
20000, 198, 5048800
20000, 200, 6388000
20000, 202, 5365800
20000, 204, 6571400
20000, 206, 5204900
20000, 208, 5387000
20000, 210, 6796700
20000, 212, 5579400
20000, 214, 5802800
20000, 216, 5373500
20000, 218, 5496000
20000, 220, 8205400
20000, 222, 5562500
20000, 224, 3971600
20000, 226, 5411800
20000, 228, 3670300
20000, 230, 4863600
20000, 232, 3929400
20000, 234, 6475700
20000, 236, 5034200
20000, 238, 4574400
20000, 240, 5913400
20000, 242, 6196100
20000, 244, 5930500
20000, 246, 6268300
20000, 248, 3842500
20000, 250, 6118200
20000, 252, 5573200
20000, 254, 4000500
20000, 256, 4376400
20000, 258, 4415200
20000, 260, 4297000
20000, 262, 6205000
20000, 264, 3533700
20000, 266, 3522000
20000, 268, 5974900
20000, 270, 5929900
20000, 272, 5392300
