20000, 2, 9521000
20000, 4, 5407400
20000, 6, 6812000
20000, 8, 8560600
20000, 10, 5348400
20000, 12, 5456900
20000, 14, 6848500
20000, 16, 5662100
20000, 18, 6718700
20000, 20, 6167500
20000, 22, 16260500
20000, 24, 7252400
20000, 26, 7124000
20000, 28, 6938400
20000, 30, 7257800
20000, 32, 7502300
20000, 34, 12407500
20000, 36, 8503500
20000, 38, 3169500
20000, 40, 3565200
20000, 42, 3269900
20000, 44, 3133400
20000, 46, 2916500
20000, 48, 2928400
20000, 50, 4075400
20000, 52, 4199100
20000, 54, 2921100
20000, 56, 3728200
20000, 58, 2968100
20000, 60, 3603000
20000, 62, 3245500
20000, 64, 4697100
20000, 66, 7180800
20000, 68, 11335600
20000, 70, 4961500
20000, 72, 5561800
20000, 74, 4794200
20000, 76, 4460300
20000, 78, 3627600
20000, 80, 3643500
20000, 82, 4919800
20000, 84, 5141200
20000, 86, 4987500
20000, 88, 5462200
20000, 90, 5205200
20000, 92, 6302300
20000, 94, 4267000
20000, 96, 5461300
20000, 98, 5619400
20000, 100, 5451200
20000, 102, 6633600
20000, 104, 5872100
20000, 106, 5257500
20000, 108, 6062400
20000, 110, 5473200
20000, 112, 6199800
20000, 114, 5979500
20000, 116, 5388900
20000, 118, 7562400
20000, 120, 5694900
20000, 122, 5537600
20000, 124, 6230300
20000, 126, 3594400
20000, 128, 4523100
20000, 130, 7715900
20000, 132, 6315300
20000, 134, 5742500
20000, 136, 7186800
20000, 138, 4159200
20000, 140, 3475200
20000, 142, 4314500
20000, 144, 3998800
20000, 146, 11425300
20000, 148, 12585400
20000, 150, 13990800
20000, 152, 17173600
20000, 154, 15009500
20000, 156, 13464300
20000, 158, 11199700
20000, 160, 11699400
20000, 162, 11870300
20000, 164, 13632400
20000, 166, 12800200
20000, 168, 12322700
20000, 170, 13271400
20000, 172, 8956200
20000, 174, 8854400
20000, 176, 8955400
20000, 178, 12138600
20000, 180, 7344900
20000, 182, 9385900
20000, 184, 8953900
20000, 186, 10879400
20000, 188, 11541500
20000, 190, 8279400
20000, 192, 7976700
20000, 194, 14214500
20000, 196, 4660200
20000, 198, 4728100
20000, 200, 5333100
20000, 202, 4871700
20000, 204, 6434800
20000, 206, 6244200
20000, 208, 6958400
20000, 210, 6153500
20000, 212, 6407500
20000, 214, 6119400
20000, 216, 8756200
20000, 218, 8093500
20000, 220, 9816900
20000, 222, 5183100
20000, 224, 5680700
20000, 226, 6310500
20000, 228, 6517700
20000, 230, 7156600
20000, 232, 6263400
20000, 234, 4139400
20000, 236, 3325500
20000, 238, 5343800
20000, 240, 4599500
20000, 242, 4103700
20000, 244, 4959100
20000, 246, 3339100
20000, 248, 3476500
20000, 250, 3441000
20000, 252, 3655200
20000, 254, 7093200
20000, 256, 3459200
20000, 258, 3477800
20000, 260, 3779900
20000, 262, 3569500
20000, 264, 4857100
20000, 266, 3521100
20000, 268, 3481800
20000, 270, 5709900
20000, 272, 5490400
20000, 274, 3557000
20000, 276, 3706100
20000, 278, 5163200
20000, 280, 3497300
20000, 282, 3774200
20000, 284, 3571600
20000, 286, 3693800
20000, 288, 6122600
20000, 290, 3689700
20000, 292, 3681600
20000, 294, 3994000
20000, 296, 3645600
