20000, 2, 14548400
20000, 4, 11206700
20000, 6, 11247100
20000, 8, 6985700
20000, 10, 9125400
20000, 12, 12862500
20000, 14, 10398400
20000, 16, 6291900
20000, 18, 6943500
20000, 20, 6489100
20000, 22, 12062300
20000, 24, 13244100
20000, 26, 8037800
20000, 28, 6847800
20000, 30, 6954300
20000, 32, 6132600
20000, 34, 6932900
20000, 36, 3637200
20000, 38, 6126700
20000, 40, 7026300
20000, 42, 5695300
20000, 44, 5907800
20000, 46, 5004600
20000, 48, 5231800
20000, 50, 5810100
20000, 52, 6547800
20000, 54, 5150500
20000, 56, 6630900
20000, 58, 7872700
20000, 60, 8148500
20000, 62, 6655900
20000, 64, 7935200
20000, 66, 8654500
20000, 68, 6736600
20000, 70, 6758700
20000, 72, 8372900
20000, 74, 6836800
20000, 76, 8060900
20000, 78, 7245900
20000, 80, 6479200
20000, 82, 8621000
20000, 84, 6653600
20000, 86, 8624200
20000, 88, 6482100
20000, 90, 10701800
20000, 92, 6070900
20000, 94, 4723100
20000, 96, 6357500
20000, 98, 8711500
20000, 100, 8404200
20000, 102, 7471900
20000, 104, 5503700
20000, 106, 6395900
20000, 108, 6362600
20000, 110, 4320400
20000, 112, 4354700
20000, 114, 3723600
20000, 116, 3653900
20000, 118, 7091100
20000, 120, 4571600
20000, 122, 3920900
20000, 124, 7040800
20000, 126, 6362200
20000, 128, 7622300
20000, 130, 12030000
20000, 132, 7499600
20000, 134, 12153400
20000, 136, 12504200
20000, 138, 15375200
20000, 140, 36900000
20000, 142, 5978100
20000, 144, 12397900
20000, 146, 10508900
20000, 148, 6931600
20000, 150, 14433200
20000, 152, 7309700
20000, 154, 8786600
20000, 156, 8408300
20000, 158, 7291700
20000, 160, 4325600
20000, 162, 8125500
20000, 164, 6571500
20000, 166, 6650400
20000, 168, 14377300
20000, 170, 9513500
20000, 172, 7326000
20000, 174, 12559500
20000, 176, 6759200
20000, 178, 9948400
20000, 180, 7206700
20000, 182, 8490600
20000, 184, 11125400
20000, 186, 7379700
20000, 188, 12055000
20000, 190, 11925900
20000, 192, 8057200
20000, 194, 9539500
20000, 196, 8234800
20000, 198, 7601000
20000, 200, 7870000
20000, 202, 7581700
20000, 204, 5868600
20000, 206, 4478500
20000, 208, 6173600
20000, 210, 8120700
20000, 212, 6398500
20000, 214, 4509800
20000, 216, 4633500
20000, 218, 7153400
20000, 220, 10482300
20000, 222, 6640300
20000, 224, 4744700
20000, 226, 8991400
20000, 228, 15353300
20000, 230, 9882000
20000, 232, 7669800
20000, 234, 6310300
20000, 236, 6461200
20000, 238, 4511800
20000, 240, 5088500
20000, 242, 5972800
20000, 244, 4946900
20000, 246, 7371600
20000, 248, 4875700
20000, 250, 7663500
20000, 252, 8462000
20000, 254, 7208900
20000, 256, 5768900
20000, 258, 4355300
20000, 260, 4337400
20000, 262, 6069400
20000, 264, 4164300
20000, 266, 4205500
20000, 268, 5044900
20000, 270, 4363000
20000, 272, 5899100
20000, 274, 7637900
20000, 276, 6792300
20000, 278, 7303200
20000, 280, 8064700
20000, 282, 9207400
20000, 284, 11689900
20000, 286, 9912300
20000, 288, 15086700
20000, 290, 8632500
20000, 292, 18191200
20000, 294, 12101000
20000, 296, 11469400
20000, 298, 8715600
20000, 300, 6923700
520000, 2, 312001700
520000, 4, 121816200
520000, 6, 132253100
520000, 8, 151957800
520000, 10, 231801000
520000, 12, 247505200
520000, 14, 223024900
520000, 16, 228457300
520000, 18, 217323200
520000, 20, 228538800
520000, 22, 204090700
520000, 24, 113994800
520000, 26, 119277800
520000, 28, 117967400
520000, 30, 119947800
520000, 32, 118946700
520000, 34, 121867500
520000, 36, 128151900
520000, 38, 126996900
520000, 40, 116392100
520000, 42, 134460600
520000, 44, 194514700
520000, 46, 128919500
520000, 48, 130998700
520000, 50, 126835600
520000, 52, 131789300
520000, 54, 128019900
520000, 56, 140614100
520000, 58, 130324100
520000, 60, 139897700
520000, 62, 130307000
520000, 64, 138551200
520000, 66, 130950200
520000, 68, 143004600
520000, 70, 136788500
520000, 72, 134029300
520000, 74, 256453600
520000, 76, 293008500
520000, 78, 295506800
520000, 80, 295474600
520000, 82, 294735800
520000, 84, 302625100
520000, 86, 199464700
520000, 88, 145882100
520000, 90, 223150400
520000, 92, 344494400
520000, 94, 355661200
520000, 96, 354327400
520000, 98, 359953100
520000, 100, 360457600
520000, 102, 346576000
520000, 104, 366751100
520000, 106, 372639200
520000, 108, 376610900
520000, 110, 368472500
520000, 112, 375602500
520000, 114, 368408500
520000, 116, 406156800
520000, 118, 391273600
520000, 120, 382788300
520000, 122, 384545700
520000, 124, 392003300
520000, 126, 386858500
520000, 128, 392841700
520000, 130, 366498300
520000, 132, 267563000
520000, 134, 435561800
520000, 136, 387225800
520000, 138, 402058300
520000, 140, 430679300
520000, 142, 431325400
520000, 144, 435480600
520000, 146, 439066000
520000, 148, 445513100
520000, 150, 442108800
520000, 152, 439066100
520000, 154, 438601800
520000, 156, 454057600
